time,open,high,low,close,tick_volume,spread,real_volume
2026-04-21 19:45:00,4720.99,4722.92,4708.29,4711.06,5168,11,0
2026-04-21 20:00:00,4711.13,4718.27,4701.11,4706.42,6153,11,0
2026-04-21 20:15:00,4706.42,4708.43,4697.65,4700.03,5506,11,0
2026-04-21 20:30:00,4700.11,4722.13,4697.05,4717.88,5837,11,0
2026-04-21 20:45:00,4717.91,4718.74,4706.2,4711.2,4808,11,0
2026-04-21 21:00:00,4711.12,4714.81,4703.92,4704.69,4620,11,0
2026-04-21 21:15:00,4704.69,4705.0,4692.54,4696.5,5308,11,0
2026-04-21 21:30:00,4696.53,4703.59,4696.53,4703.03,4199,11,0
2026-04-21 21:45:00,4703.02,4713.94,4699.11,4709.31,4798,11,0
2026-04-21 22:00:00,4709.39,4712.87,4704.15,4707.39,4982,11,0
2026-04-21 22:15:00,4707.42,4715.18,4705.42,4713.98,4620,11,0
2026-04-21 22:30:00,4713.98,4714.77,4668.46,4671.59,5483,11,0
2026-04-21 22:45:00,4672.04,4685.7,4671.18,4679.38,7140,11,0
2026-04-21 23:00:00,4679.29,4702.23,4669.12,4697.24,5119,11,0
2026-04-21 23:15:00,4697.67,4711.3,4694.79,4705.78,5032,11,0
2026-04-21 23:30:00,4705.77,4713.96,4705.55,4711.26,2922,11,0
2026-04-21 23:45:00,4711.27,4719.95,4709.39,4719.62,2490,11,0
2026-04-22 01:00:00,4720.62,4729.54,4716.95,4721.76,3278,0,0
